596,572,586,571,579,585,574,600,570,596,571,591,573,588,582,580,600,570,597,571,600,576,589,571,591,572,589,570,585,569,588,574,588,573,589,576,594,578,588,581,584,576,589,571,591,572,589,570,585,569,588,574,588,573,589,576,594,578,588,581
584,562,593,568,588,567,580,566,571,581,567,591,570,596,572,590,573,588,582,577,598,568,601,572,593,573,589,572,580,596,589,627,607,642,615,627,598,606,593,580,608,576,597,576,595,577,594,584,589,600,577,600,577,600,578,595,577,594,594,581
602,579,614,592,606,583,605,586,590,604,598,625,593,607,579,600,579,594,586,580,606,580,607,579,605,585,609,594,614,630,614,641,613,633,596,609,582,589,585,577,595,571,601,571,597,574,590,576,580,591,567,589,569,598,576,594,577,590,585,578
596,577,603,574,596,578,595,581,586,597,578,616,588,619,590,603,583,594,592,586,612,586,612,584,618,602,625,607,618,621,594,616,586,605,579,592,574,589,589,574,596,570,595,573,592,572,589,572,577,590,572,598,579,598,578,606,588,603,594,581
603,580,607,580,607,580,605,578,605,583,619,592,608,581,605,582,606,581,598,579,598,580,607,580,607,580,605,578,605,583,619,592,608,581,605,582,606,581,598,579,598,580,583,578,604,571,600,574,594,580,597,591,591,601,573,595,578,600,580,596
578,589,594,593,626,602,638,610,632,601,617,593,592,598,572,596,572,588,568,588,572,586,589,576,605,590,630,604,627,602,617,601,589,602,574,600,577,601,578,597,579,591,595,584,603,577,605,578,597,578,596,584,593,605,580,607,580,601,579,595
584,603,615,607,634,606,639,606,616,588,597,585,579,593,571,602,573,596,576,594,579,589,596,577,605,569,598,572,589,576,594,584,582,605,581,604,580,597,573,588,570,580,589,570,594,569,592,576,593,577,595,589,581,601,572,612,594,618,597,620
600,616,616,596,613,582,602,569,586,568,583,576,576,592,568,602,579,598,577,595,578,585,592,577,596,574,604,577,595,576,588,584,582,597,571,597,578,597,577,591,577,583,591,586,588,591,592,584,594,578,593,579,597,584,613,598,628,598,628,600
624,583,591,586,588,591,592,584,594,578,593,579,597,584,613,598,628,598,628,600,624,588,568,586,572,591,595,578,605,572,593,567,589,572,594,592,584,605,579,616,589,607,586,604,585,589,597,577,591,559,585,562,579,562,576,573,570,590,566,595
569,600,576,590,576,585,588,566,594,568,591,569,593,576,588,582,576,594,570,604,577,595,577,593,580,589,596,580,607,580,606,586,605,584,595,586,585,614,606,645,618,640,613,619,590,592,598,577,601,572,594,572,592,576,594,591,592,604,583,609
582,601,580,598,582,588,598,577,604,588,604,579,605,585,598,594,590,614,588,608,579,601,586,603,584,592,600,585,616,593,628,601,619,602,624,620,622,642,622,644,610,621,588,598,581,585,596,576,605,577,606,580,597,581,593,590,581,602,576,607
