396,398,398,400,401,402,405,406,409,410,411,411,412,413,414,416,421,420,424,425,426,428,430,433,435,436,438,440,441,442,445,446,446,447,448,449,438,440,441,442,445,446,446,447,448,449,473,473,474,476,477,478,478,481,482,483,484,485,485,487
488,489,492,493,494,495,496,496,498,498,498,499,499,500,500,501,501,501,502,501,501,502,504,505,505,505,506,506,507,508,510,509,511,511,511,512,506,506,507,508,510,509,511,511,511,512,521,521,522,522,523,523,524,525,526,528,530,531,531,532
532,533,534,533,534,534,533,533,533,533,534,536,535,536,538,540,541,541,542,542,543,544,544,544,545,546,546,549,550,550,552,554,555,555,557,558,546,549,550,550,552,554,555,555,557,558,578,578,578,576,574,574,574,574,573,571,570,569,568,566
565,561,560,559,556,554,553,547,544,541,535,530,524,517,511,505,496,488,480,470,462,452,444,434,424,410,400,389,377,364,349,331,324,305,285,261,400,389,377,364,349,331,324,305,285,261,7,8,7,8,7,7,7,7,7,6,8,7,7,7
7,6,6,7,8,8,7,7,6,7,7,7,7,7,6,7,10,30,61,91,125,162,195,226,258,292,326,358,394,434,471,507,524,557,590,624,326,358,394,434,471,507,524,557,590,624,670,670,670,672,670,670,672,670,670,670,670,670,672,672
670,672,672,670,670,672,670,670,672,670,672,670,672,670,670,670,670,670,670,665,658,651,645,638,632,629,627,627,628,632,637,642,645,652,660,667,627,627,628,632,637,642,645,652,660,667,670,670,670,670,670,670,670,670,672,670,670,670,670,670
672,670,670,672,670,670,670,670,672,672,670,670,670,670,670,670,670,672,670,670,670,672,670,670,672,670,670,670,672,670,672,672,672,670,672,672,670,670,672,670,672,672,672,670,672,672,670,670,670,670,670,670,672,670,672,670,672,672,670,670
670,670,670,670,670,670,670,670,670,670,670,670,670,670,672,670,670,672,670,670,673,670,670,670,670,670,672,672,672,670,670,670,672,672,670,670,672,672,672,670,670,670,672,672,670,670,670,670,672,670,670,670,670,670,670,670,670,670,670,670
670,670,670,670,670,670,670,670,672,670,666,656,644,631,616,597,581,565,546,531,514,499,484,471,459,445,434,422,410,401,393,386,384,377,373,367,434,422,410,401,393,386,384,377,373,367,391,396,401,405,411,418,426,432,438,445,450,458,463,468
475,482,488,494,501,507,513,519,524,531,535,541,546,552,556,560,567,572,579,585,593,600,606,614,621,627,636,644,651,656,662,667,670,670,670,670,636,644,651,656,662,667,670,670,670,670,670,670,672,670,670,670,672,672,672,672,670,672,670,670
670,672,670,670,670,672,672,670,670,670,670,670,672,670,670,670,672,670,670,670,670,670,670,670,672,670,672,670,670,670,670,670,672,672,672,670,672,670,670,670,670,670,672,672,672,670,670,670,670,670,672,670,669,669,666,665,662,660,656,654
648,643,639,634,632,628,625,621,617,613,607,604,602,597,593,589,585,583,580,578,574,571,570,568,567,565,564,560,560,558,556,554,554,552,550,548,564,560,560,558,556,554,554,552,550,548,522,521,520,520,518,519,518,517,516,517,516,517,517,517
516,513,516,514,513,513,512,511,510,509,507,506,505,504,504,502,501,500,498,497,497,496,496,496,496,495,495,494,494,492,492,493,490,490,488,488,495,494,494,492,492,493,490,490,488,488,487,487,487,487,487,487,487,487,488,490,492,492,493,494
495,495,497,498,498,499,499,500,500,501,501,502,502,504,502,504,504,504,504,502,504,501,501,500,501,501,500,500,501,501,500,501,502,502,502,502,500,500,501,501,500,501,502,502,502,502,505,505,505,505,505,506,506,506,506,507,507,507,507,507
508,507,506,506,506,506,506,507,506,506,507,506,506,506,506,506,506,505,505,504,504,502,501,504,504,505,505,505,504,506,506,506,506,506,505,505,505,505,504,506,506,506,506,506,505,505,506,507,507,506,506,507,506,506,506,505,505,504,504,502
501,502,502,505,505,505,505,506,506,505,505,506,506,505,506,505,505,505,505,505,504,501,502,500,501,501,501,501,504,504,505,505,505,505,505,505,501,501,504,504,505,505,505,505,505,505,510,510,510,511,509,511,510,511,512,512,512,512,513,513
512,513,513,512,513,512,512,512,512,512,513,512,512,511,512,512,512,512,512,512,511,512,513,512,512,513,513,513,513,514,513,512,513,512,513,512,513,513,513,514,513,512,513,512,513,512,514,513,514,514,514,516,516,514,514,514,514,513,514,513
514,514,516,514,517,517,518,518,518,518,518,520,519,520,520,521,521,522,522,522,522,523,524,523,523,524,524,524,525,524,524,525,525,524,524,525,524,524,525,524,524,525,525,524,524,525,524,525,525,525,524,525,525,525,525,525,526,526,529,529
530,529,530,530,530,530,529,528,526,525,525,526,526,525,525,525,525,524,524,524,524,522,522,522,521,521,521,523,522,523,523,523,523,524,524,524,521,523,522,523,523,523,523,524,524,524,521,522,522,522,522,521,522,522,522,522,522,522,521,522
522,522,523,522,522,522,521,521,521,522,521,522,521,521,522,522,522,521,522,521,521,521,521,521,521,520,521,520,520,520,520,520,519,518,519,517,521,520,520,520,520,520,519,518,519,517,521,521,522,521,521,522,522,521,521,521,521,520,520,520
520,521,520,520,520,520,519,519,520,520,521,521,521,522,522,522,522,522,522,522,521,521,522,521,521,521,521,520,521,520,520,520,520,519,518,518,521,520,521,520,520,520,520,519,518,518,523,523,522,522,521,522,522,522,522,522,521,522,523,524
525,524,524,524,524,523,522,522,522,522,522,522,521,521,520,520,520,519,520,520,521,521,521,521,521,522,521,521,521,521,521,521,522,522,523,522,521,521,521,521,521,521,522,522,523,522,526,529,528,529,529,529,529,528,529,528,528,529,530,530
