765,804,821,838,832,852,838,841,833,822,811,794,785,733,704,693,695,693,689,689,680,689,686,715,676,712,703,700,695,694,700,686,680,701,693,708,698,702,701,698,703,705,698,701,693,708,698,702,701,698,703,705,698,717,706,715,695,751,735,772
804,847,834,826,820,776,730,690,709,701,670,692,688,694,687,698,667,688,687,689,667,692,691,695,694,686,676,680,713,704,678,688,675,685,687,697,665,689,679,691,677,690,680,685,687,697,665,689,679,691,677,690,680,767,722,708,710,699,708,687
708,681,679,661,670,668,659,667,648,648,648,642,633,629,636,638,674,643,622,603,610,577,595,619,606,618,612,608,626,612,615,625,620,618,636,637,639,633,639,643,632,670,652,618,636,637,639,633,639,643,632,670,652,680,681,675,677,680,703,681
679,695,685,689,677,670,689,704,670,689,681,692,689,694,701,685,689,690,707,684,696,698,699,703,705,721,707,734,700,720,705,723,722,719,735,718,746,728,768,766,816,846,885,719,735,718,746,728,768,766,816,846,885,697,668,696,688,694,686,706
682,672,683,675,666,668,674,661,663,663,658,630,647,654,640,631,629,629,616,612,601,585,580,562,539,516,502,487,469,434,416,398,390,366,349,338,333,328,331,333,361,370,394,366,349,338,333,328,331,333,361,370,394,887,880,902,884,885,871,875
885,882,881,882,889,891,893,872,909,884,880,878,882,897,880,879,878,898,893,883,884,887,883,894,865,823,774,672,671,640,612,590,547,522,465,426,380,335,282,268,220,182,167,522,465,426,380,335,282,268,220,182,167,797,881,880,883,881,882,882
895,874,876,889,879,883,880,882,877,883,872,881,866,884,880,879,879,886,909,882,885,891,896,879,873,882,883,889,880,883,895,900,880,885,891,881,886,895,859,868,812,741,689,885,891,881,886,895,859,868,812,741,689,499,592,614,653,682,679,696
761,825,891,889,876,890,897,884,878,882,885,883,861,894,893,877,890,884,880,883,883,891,873,881,893,867,878,874,882,874,881,887,883,879,887,879,884,882,883,874,879,880,893,879,887,879,884,882,883,874,879,880,893,684,667,665,663,666,653,649
683,676,658,659,653,656,660,664,646,654,667,645,648,646,651,653,648,655,630,653,635,666,645,658,658,658,654,664,660,657,671,652,655,661,656,657,658,679,648,668,661,667,665,661,656,657,658,679,648,668,661,667,665,675,666,654,701,675,676,669
687,668,690,666,681,662,677,676,676,678,677,677,663,701,668,673,671,671,686,678,687,669,688,673,678,675,680,683,686,686,685,701,680,694,684,681,709,689,710,689,687,723,679,694,684,681,709,689,710,689,687,723,679,871,871,870,854,858,896,872
853,868,849,845,816,792,735,707,698,707,691,684,699,687,702,691,710,702,714,709,705,696,693,702,693,696,689,723,725,723,677,697,707,703,699,698,709,702,730,712,709,706,717,703,699,698,709,702,730,712,709,706,717,768,744,720,693,697,687,699
694,702,673,684,712,683,684,690,689,680,693,682,692,708,704,690,693,696,689,697,706,701,690,696,702,700,696,696,706,682,703,683,702,682,702,698,702,700,700,711,673,716,720,682,702,698,702,700,700,711,673,716,720,712,710,696,713,703,718,696
735,744,720,700,707,691,722,695,708,693,695,690,689,715,687,717,679,689,708,692,697,687,697,704,711,686,680,675,688,703,694,697,692,716,679,700,688,713,689,683,706,687,666,716,679,700,688,713,689,683,706,687,666,687,682,691,703,696,704,694
