532,532,533,533,534,534,535,534,534,533,533,533,533,534,534,534,534,534,534,534,534,534,534,534,534,534,534,535,534,533,533,532,532,533,534,535,534,534,534,533,533,532,532,533,532,532,532,531,534,533,533,532,532,533,532,532,532,531,531,531
529,529,529,529,528,529,530,530,531,531,531,531,532,532,533,532,532,532,532,532,532,533,533,533,533,533,533,533,532,533,533,533,532,533,533,532,532,532,532,531,531,531,531,531,531,530,530,530,532,531,531,531,531,531,531,530,530,530,534,535
536,536,536,536,536,536,536,535,535,535,535,534,535,535,533,533,533,532,532,532,531,531,531,531,531,531,530,531,530,529,528,528,528,528,526,526,525,525,525,525,525,526,525,525,525,524,523,523,525,525,525,526,525,525,525,524,523,523,531,531
532,533,533,533,533,533,532,533,533,532,532,531,530,529,526,525,525,524,524,524,524,523,524,522,522,521,520,518,517,517,516,514,512,512,509,506,505,504,501,499,496,495,492,488,487,486,483,482,501,499,496,495,492,488,487,486,483,482,411,404
399,392,387,380,373,364,356,349,341,333,326,318,308,300,290,281,271,262,254,244,235,226,218,208,200,192,184,176,169,162,156,149,144,135,129,125,122,120,117,116,116,118,122,126,127,134,141,149,117,116,116,118,122,126,127,134,141,149,478,505
533,559,588,616,644,669,669,669,670,670,669,669,669,669,669,669,669,670,670,669,669,669,669,669,669,669,670,669,670,669,669,669,669,669,669,670,669,669,669,669,669,669,669,669,670,669,670,670,669,669,669,669,669,669,670,669,670,670,669,669
669,669,669,669,669,669,670,669,670,669,669,669,669,669,669,667,661,651,638,626,613,600,586,574,562,550,542,533,524,518,513,509,506,506,507,509,513,519,525,534,543,553,564,576,581,592,604,615,525,534,543,553,564,576,581,592,604,615,669,670
669,669,669,669,669,669,669,669,670,669,669,669,669,669,669,669,670,670,669,669,669,669,669,669,669,669,665,652,634,614,591,568,545,522,500,481,463,447,430,413,402,391,381,373,370,365,360,357,430,413,402,391,381,373,370,365,360,357,461,471
483,493,502,512,522,532,541,550,560,570,579,588,597,607,616,626,637,646,657,668,669,670,669,669,670,669,670,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,670,670,669,669,669,669,669,669,669,669,670,670,669,669,660,654
646,640,633,628,621,615,607,601,594,585,579,570,561,553,544,535,526,517,507,497,487,477,468,457,447,437,427,414,406,400,393,388,382,378,374,370,367,365,364,363,361,362,362,363,363,365,366,368,364,363,361,362,362,363,363,365,366,368,469,474
480,484,488,494,498,504,507,511,513,518,520,524,526,531,533,535,540,541,543,545,546,546,547,548,548,548,548,548,547,545,544,544,541,540,538,536,534,533,532,531,528,526,524,522,521,520,519,517,532,531,528,526,524,522,521,520,519,517,513,513
513,514,513,513,513,513,512,512,512,511,511,510,510,510,509,508,507,507,507,506,506,506,506,504,504,504,504,505,504,505,506,506,506,506,507,507,508,509,510,510,510,512,512,512,513,512,512,513,510,510,510,512,512,512,513,512,512,513,528,530
531,530,532,532,532,533,533,534,535,536,536,538,540,540,540,541,541,542,543,544,544,544,544,544,544,544,545,545,546,547,547,547,546,548,548,548,548,549,549,549,549,548,547,547,548,547,546,545,549,549,549,548,547,547,548,547,546,545,547,548
548,547,547,546,546,546,545,545,545,546,546,546,548,548,548,549,549,550,550,550,550,549,550,549,549,548,548,548,548,548,549,549,549,549,548,548,546,546,545,545,545,545,544,544,545,544,544,544,545,545,545,545,544,544,545,544,544,544,536,536
536,535,535,534,534,534,534,534,534,534,535,535,534,534,534,534,534,533,533,532,532,531,530,529,529,528,528,528,529,529,529,529,530,529,530,530,530,529,526,525,525,526,525,525,525,525,524,524,526,525,525,526,525,525,525,525,524,524,525,525
524,525,524,525,524,524,524,524,524,525,525,525,525,525,525,524,525,524,523,524,524,524,524,525,525,526,526,525,526,525,525,525,525,525,525,525,525,525,525,526,526,525,525,525,525,525,525,525,525,526,526,525,525,525,525,525,525,525,528,528
530,529,530,531,531,531,532,532,532,532,532,533,534,533,534,534,534,534,534,534,534,534,534,534,534,533,532,531,530,529,529,529,529,528,528,528,529,528,529,528,529,528,526,526,526,525,525,524,529,528,529,528,526,526,526,525,525,524,525,525
524,523,522,521,521,521,520,520,521,521,522,521,522,522,522,522,522,521,522,521,522,521,521,521,521,521,522,522,521,521,520,519,520,520,520,521,521,521,520,520,520,519,518,517,518,517,514,514,520,520,520,519,518,517,518,517,514,514,524,524
525,525,525,525,525,525,525,524,525,524,524,524,524,524,525,524,525,525,523,523,522,522,522,521,521,522,522,521,522,522,522,522,522,522,522,523,523,524,524,524,525,525,526,526,526,526,525,524,524,524,525,525,526,526,526,526,525,524,522,522
522,521,522,522,522,522,522,522,522,522,522,523,524,524,525,525,525,525,525,525,526,526,528,529,531,531,532,532,533,534,535,534,534,534,534,534,535,534,534,534,534,534,534,534,535,534,534,534,534,534,534,534,534,534,535,534,534,534,532,533
532,533,532,532,532,532,531,531,529,529,528,526,526,526,526,525,526,525,524,524,524,524,523,524,524,525,525,528,528,528,529,529,529,529,529,528,529,529,530,530,530,531,532,532,532,532,532,532,530,530,530,531,532,532,532,532,532,532,525,526
526,525,525,525,525,526,526,526,529,530,530,530,530,531,531,531,530,530,529,530,530,531,531,531,531,531,531,532,532,532,531,531,531,531,531,530,530,530,531,531,531,531,532,532,532,531,531,532,531,531,531,531,532,532,532,531,531,532,533,532
