687,675,676,689,683,686,660,692,677,681,682,688,686,685,692,692,703,674,696,702,692,699,692,695,693,696,686,648,670,757,813,859,884,882,882,882,864,872,856,757,813,859,884,882,882,882,864,872,856,663,664,659,676,665,696,676,684,681,670,672
670,680,659,680,665,678,674,666,678,673,683,674,677,692,680,676,676,685,680,679,685,697,674,673,678,689,686,688,691,672,682,697,694,703,690,674,700,672,679,672,682,697,694,703,690,674,700,672,679,715,707,703,700,711,704,716,698,709,696,684
684,718,672,639,641,608,626,624,632,637,634,639,632,633,616,648,636,644,643,645,648,629,660,647,660,640,659,657,658,663,658,671,655,667,652,670,668,674,672,663,658,671,655,667,652,670,668,674,672,708,675,690,684,689,692,692,706,698,688,693
701,679,697,686,694,694,689,696,699,711,700,695,689,693,697,694,698,692,705,685,728,701,721,711,706,708,707,712,702,718,717,713,716,723,711,738,717,719,719,718,717,713,716,723,711,738,717,719,719,710,710,715,726,705,721,727,735,732,722,715
699,700,703,717,694,708,685,703,702,697,702,703,696,683,711,689,696,699,694,693,691,702,701,685,690,724,707,707,706,710,717,715,721,717,709,719,720,716,727,710,717,715,721,717,709,719,720,716,727,687,715,715,717,721,718,738,728,754,727,721
694,695,698,700,698,689,709,697,707,689,698,697,693,691,695,695,687,697,698,719,705,708,702,701,710,701,708,693,705,695,712,707,706,714,699,701,721,710,691,695,712,707,706,714,699,701,721,710,691,713,683,720,704,718,709,714,724,725,708,691
696,677,690,696,693,687,689,697,688,700,686,711,698,709,704,707,700,705,707,697,709,708,707,696,713,708,712,710,704,714,695,730,717,709,712,725,692,707,693,714,695,730,717,709,712,725,692,707,693,717,705,700,714,716,721,705,744,710,700,692
689,694,695,692,699,706,707,712,703,696,698,702,702,701,704,689,708,704,708,705,705,703,703,708,691,716,693,696,698,695,708,702,700,706,704,698,698,694,689,695,708,702,700,706,704,698,698,694,689,708,716,713,726,710,723,728,742,751,716,713
708,713,689,691,702,700,697,696,683,684,689,685,670,698,694,698,697,705,706,710,693,708,707,707,708,705,706,705,714,712,699,701,723,713,710,704,710,693,703,712,699,701,723,713,710,704,710,693,703,710,697,712,713,745,718,732,729,737,718,706
701,687,695,703,710,691,691,710,691,691,691,692,689,709,685,692,708,696,696,696,701,693,697,676,713,686,712,704,708,705,703,709,709,707,697,709,709,709,708,705,703,709,709,707,697,709,709,709,708,716,700,713,722,721,725,730,757,741,736,712
700,700,697,693,694,697,685,705,682,695,706,710,701,698,702,693,689,698,698,674,694,691,701,701,698,705,684,715,714,702,721,702,708,699,705,693,699,710,717,702,721,702,708,699,705,693,699,710,717,692,693,689,692,696,710,705,725,712,694,707
683,707,673,699,693,692,692,692,693,682,697,687,703,686,696,700,694,701,696,690,692,702,682,687,674,697,694,689,697,688,702,692,700,687,703,709,695,705,697,688,702,692,700,687,703,709,695,705,697,716,710,712,716,723,710,738,718,728,713,718
703,692,699,690,695,685,711,687,699,694,698,702,698,707,698,702,684,709,695,700,697,697,706,687,705,691,713,701,708,706,703,709,695,698,693,694,689,700,692,706,703,709,695,698,693,694,689,700,692,725,706,718,737,728,729,728,750,739,725,705
